apk,apk_sha256,package,shared_user_id,protected_broadcast_count,target_action_present,target_permission_string_present,aapt_status
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.PACKAGE_FIRST_LAUNCH
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.PACKAGE_NEEDS_VERIFICATION
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.PACKAGE_VERIFIED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.PACKAGES_SUSPENDED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.PACKAGES_UNSUSPENDED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.ACTION_PREFERRED_ACTIVITY_CHANGED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.UID_REMOVED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.QUERY_PACKAGE_RESTART
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.CONFIGURATION_CHANGED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.SPLIT_CONFIGURATION_CHANGED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.LOCALE_CHANGED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.BATTERY_CHANGED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.BATTERY_LEVEL_CHANGED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.BATTERY_LOW
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.BATTERY_OKAY
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.ACTION_POWER_CONNECTED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.ACTION_POWER_DISCONNECTED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.ACTION_SHUTDOWN
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.CHARGING
